RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,213477.74747932664,213719.14081560058,214610.30995536174,216374.79155521796,218618.78334982015,220765.612789673,222929.1321511662,225154.245162642,227215.57470515618,228861.04915570616,230361.61424223054,231790.40850582824,232734.0609933997,233614.91493252083,234860.04354125157,236984.81238451996,239326.4409894997,241694.95685569718,244120.40650684698,246615.27706721987,248856.263553781,251046.7000168725,253032.25979644197,255086.28568728003,256626.68916552083,258360.98771974127,260667.24635398042,263901.4592355207,267606.3549708479,271299.19895232987,275734.12170060165,280480.24767864024,285536.39842599485,290193.6206425055,294740.7812565998,299061.60758653213,302526.6818607017,305582.5899954886,309105.8673731705,313097.9029593422,317994.04605158954,322276.5521570005,327713.22071124543,333499.16685094574,339880.9449618667,345132.23345117463,349964.90680840536,354913.6814400551,360485.98556225613,366449.77329839807,372841.6152507968,380795.05839014007,390659.41414065566,400845.6001959634,410373.2947109617,419025.6872526626,428553.33960502857,437920.1698837827,445104.2148180926,450887.10981091653,455222.71327933087,461276.015173523,467516.39554461354,474557.16264146287,480823.33503876766,487790.78560663894,495600.20887751767,504198.54705444985,512959.58882161934,522574.10850000154,530420.6443602707,537136.6188603765,542792.3912036376,547658.715549766,552648.0342489054,556673.5009480197,561830.6395990663,566306.6251283245,569523.719766766,571701.3009797983,571244.5377566321,570895.9891616142,570690.8118520394,571938.750880329,572629.9511946955,572527.4863223955,571249.4969142334,570363.38694459,568116.286222917,565394.360211175,560962.9101867328,556172.7113390528,550996.9992790371,544956.9881196712,539196.5125752881,533248.619263043,528673.8755052766,523129.67066892586,514724.28986059705,502788.1922752522,488783.1942673105,475269.0585749393,461885.4329609294,449689.76058526634,439943.96033809264,431956.3462319542,424397.1690459067,414938.43437727634,407051.43506234745,401392.30586808146,397908.8529585635,394482.1664863554,391188.1381866376,387143.46970140125,383744.0411819735,381534.2813843318,380541.27617556555,380117.4107832447,381013.49144293513,384308.24005525006,386610.2833566189,386915.6813122776,387527.8676554106,389271.6711414132,392595.11616243026,392582.9781822743,391135.2176485862,387287.73475692654,383334.41758461064,379439.2788895264,375922.17398879695,374256.5979443381,373277.9115907705,373384.9297019348,372263.8319926339,371108.6650539127,367611.0843428118,366010.95184316713,364478.29568823567,362483.664044189,358827.86355774937,354769.0012775235,353105.1420581757,352357.6566522711,351910.0498086838,350472.05987799825,348040.5162291235,345533.26511572726,344104.3979725026,344274.5743977,345955.22742501186,349878.2289415083,355566.1410136313,362402.04602288356,369364.02919928584,376274.37731036515,381136.05110552907,383752.6770304378,384414.7660460156,386393.40981907473,390748.79202655674,397237.8800975178,404787.5526372444,413245.5941048124,422504.0443625639,431891.53936291486,439667.3442266492,445787.0432662317,448557.538655469,449404.59587729047,449011.306875851,450192.5565317021,452162.8398403775,454448.4281672069,456795.05462455493,460267.9347517323,465710.9771967632,471947.4177827006,478108.47749105835,483299.98779394414,486343.8090965958,487613.86531610676,487274.40883581265,487185.12574669695,487750.7839217701,489200.8219704687,489467.9514982979,488110.0024189818,485136.69064796553,482376.0857208061,479205.99950985744,476193.3694956891,478498.781054622,486930.5806345322,498531.37392030424,507777.6258893783,513704.3263481382,518734.5211075826,518116.2090893034,513635.3198508146,506338.1488083424,502571.4703108385,502145.4356401165,504346.511254132,512330.2852231578,524123.7602774535,537595.7919238849,547624.7394076366,554449.3932092469,559850.1406203979,559755.3879975002,557307.4500172246,553546.4468960884,554057.9380555821,555940.7783660352,559008.6448375625,565437.76586601,575420.3855529415,586845.5353124378,596358.5270296349,603596.415801047,608650.1678710548,613908.9402963421,620978.7403051868,630084.1402286959,638936.6259305766,645195.2938560499,648635.5985972788,646396.5646185983,639788.3962443537,631219.442504104,625022.313803593,621350.7262169259,619277.3074754373,620385.706224142,625083.7203223757,632400.1230039931,639776.2629133218,646435.2398116892,652607.2726681164,656072.1105220442,657310.6715655174,657259.5308064311,657345.4606509649,655692.4982030289,652379.5410703829,652548.6224460382,658585.8492477861,670700.5038369243,684538.9179836166,699457.0242135791,713585.6540537454,722347.6518971905,727321.1562348114,729317.8172737247,735375.957132854,744441.9652764661,755852.8858018442,768058.3040375483,777595.057453238,785339.235281034,791622.6260667188,798898.8943729583,807198.3027577709,816640.1903407167,827490.5691417636,839594.517618629,850564.3958208933,859594.4828450481,864904.0037757572,867664.6998801475,866006.3264074234,861852.8291759134,856915.8442860967,853476.9004088683,850641.3964261996,842170.8317495039,830407.7093150556,819208.1619583362,815254.6694947095,817523.1873126714,823979.7721719813,834644.6201867642,847881.9201511829,861180.8210448296,872006.5026085536,880138.4009005418,885179.9611921641,884136.0250416946,879218.8853742434,875314.9423499289,875969.1194427899,879222.3255609261,881369.0700499496,885118.3410854425,890459.9231533542,897258.4576617734,902533.4628361552,906770.7722808793,910274.2953731361,909482.6168997701,905609.2114035977,898589.8192848014,893152.3410514978,888035.2146582716,883771.7846060526,881817.9470064653,881781.6631118786,883916.7735699384,886795.2082582203,890076.4551893628,893655.0729783588,895362.4981902427,895337.6445510533,893498.2338898786,890758.9348291353,888356.6099329022
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,152231.87554411578,152201.32260826972,152452.00062478357,153172.85122098363,154095.32198846346,155058.80432044505,155948.46451006745,157207.43213396426,158673.16798058266,160438.58567108624,162443.60709184187,164406.8090390269,166029.02372466782,167011.89167473358,167956.21286615168,168994.5415209151,170180.55676520537,171315.58057309766,172255.38243618154,173534.87042903106,175025.1674072188,176901.52752341612,178756.97765165902,180358.45542957183,181703.73041833923,182699.10370225646,183815.1277340145,184781.322763061,185793.3700024289,186620.60027895204,187658.21484769342,189117.46227524724,190951.3086778895,192896.6579109196,194626.38448029154,196346.1339701036,197923.2729583891,199342.76674703858,200470.28488892285,201754.25957013425,202712.9287723829,203666.4523711691,204356.6300648901,205534.14358155962,206980.30270779537,208789.01264230558,210632.17195972565,212429.90716682168,214204.2709172895,215579.54576836983,216744.72120279804,218074.35934486543,219713.19952077637,221608.37037003468,223299.61326063206,225179.71828280098,226991.66570839682,229088.17407227145,231377.50312047568,233846.17893004618,235989.3142083344,237791.14562673532,239371.04006867742,241134.44117100714,243063.59055572082,245100.06377200162,247062.8027231258,249095.13725901104,251499.64158555944,254026.3477999823,256715.74310889933,259288.74691026096,261666.56350315773,263663.38900601136,265480.0619744553,267001.56941023265,268282.58162040886,268966.3978513812,269449.5961975313,269583.6880447286,269499.42880008277,269176.40426088794,269093.3049196181,269474.1458007766,270465.89363660064,271623.64374515734,272536.24876373395,272868.41289712593,272758.5947156404,272381.1952292255,271781.26989893377,271132.7046334205,270043.6135454151,268978.60517753806,267810.5343983094,266451.06386968814,265414.3438349744,262643.18282742455,262194.7759057063,259495.07597422946,258996.34029746125,255799.59189347248,254656.2062867313,251588.1129357443,249253.49267988175,245330.68075258084,241916.3588552215,237587.2073058544,232920.89615678196,229147.5075111915,225234.55113127083,223324.5576118545,220905.60667098316,219777.46418828657,218230.61568640207,216998.33081078282,214379.56481891676,211832.37888692072,208978.89489944951,207949.2078878302,206630.36979891828,206378.11966174236,204713.8794573054,205101.58584467415,204425.76670206594,205117.781661334,202833.2635960998,201045.05477237003,198269.17148919683,196151.56126054112,193465.7974657498,190737.17281281957,188453.71600517354,186283.52788272683,184928.46890764838,183296.57501377174,182581.02129907638,181342.63675916792,180924.68617225133,179870.23228118953,178836.57770098172,176442.70534142456,174645.8136623183,171972.82859861388,170272.69220027447,168108.53616983254,166726.5477216181,165100.22171354946,163592.79737644232,162718.7144246624,162657.8910805389,162911.77312171078,163235.64286975478,162999.30603878386,162300.5695544253,161864.2820896921,162312.40176019218,163717.459798159,165115.9886345908,167071.78338389145,168724.37102271052,170903.28919052827,172528.43743932722,174458.44594266982,176289.75457315482,178653.3814533021,181116.51856159224,183596.34031772948,185466.62616667486,187272.5051412248,188805.68425733747,190222.39606157123,191585.22425109198,192817.725700035,194098.38564041824,195067.97852251734,195971.22338625547,196909.32945132966,197836.85219624708,198617.70206673874,199077.91703185494,199192.56734364186,199630.55653109387,200085.8303019957,201186.81249739273,202124.72275386358,203231.86795689663,204036.26546776012,204824.06189790784,205994.52829166493,207298.7331741274,208754.41825937363,210129.29583739556,211608.58517522376,212588.07354510514,213565.18001357312,214453.50012698316,215415.8834443381,215811.80280919318,216013.85987478695,216321.89863143038,217185.4297972372,218238.74082605695,219709.3244894464,221202.27155526142,222964.94913981357,224820.79514807984,226084.83139192595,226898.18465253385,226737.79950445783,226638.8783877023,226530.42787691354,227325.29076440245,228537.86365058422,229970.35784181487,231449.26579927735,233184.50338879818,235047.35557406547,237301.84624297512,239073.0297066519,240245.52282556918,240019.156628886,239532.66970007695,239026.53897211573,238879.69083650943,238900.62368135506,238967.89471129244,239304.46272645248,239868.10991565287,240930.43352392595,241896.5861665198,242669.39198045238,242760.91678835393,242813.02836196366,242496.3862104289,242184.18273009584,241400.645411344,241099.06220472386,241130.06047401283,241726.43238775144,243024.93271608054,244841.60457227312,246982.6552293204,248253.50209740386,248466.3116518917,247722.56722594242,246816.69778138757,246756.87429699488,248120.59216184693,250510.35557183262,253424.87992561117,256365.6303253645,259413.7360731852,263049.96385522094,266933.17243669106,270498.65171704744,273264.25787101797,275590.51746514946,277435.74582181894,278422.8534888414,278210.06122876285,277865.8764468436,278058.4342540247,279251.53005446435,281660.63876899035,285523.48879494047,290482.1603119042,295193.9732321988,297816.6207700786,299028.5037674711,298540.8255686308,297217.7143801917,294966.17204239074,293064.53757515544,292131.1918111269,291697.8078166027,290949.5678901211,290564.639520919,290900.3138740297,292405.3524844284,293994.1755872287,295777.799925295,297757.64655243425,300146.6008951575,302143.5182452883,303639.6794629185,304572.59418839973,305042.0102782067,305282.28049940104,306255.5431787101,308335.6408119049,311068.5541847313,312962.1319385872,314051.46686484845,314730.922679258,315582.6050854984,316275.2550226294,316643.119189865,317049.6089445609,317737.81225824356,318592.6915723994,319471.9411330349,319980.161132003,320252.1073733519,320238.97805942607,320250.3952652558,321001.9928519733,321936.07924635377,323328.6130009309,324658.86413555854,326199.2159540346,327830.354214161,329294.4526744077,331020.6175323504,332631.9129140966,333968.5277505766,334929.72271203564
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,113626.75668472958,113597.58453798818,113430.68230106827,113362.05006835396,113335.19893377913,113528.86330316406,113747.41351008303,114063.13725893054,114474.20639095949,114820.13769924639,115382.77053448583,115981.79420879287,116272.43966211355,116237.04046733888,115781.44984171454,115518.45267004376,115446.00475146016,115575.25674130987,115758.00015162614,115732.721818732,115837.26353162872,116053.85711608552,116357.83372585553,116593.51213974487,116705.17589808775,116822.12002604832,117183.76834423334,117755.2072578718,118360.26583383801,118862.81044973915,119368.5329837427,119969.98140513303,120541.73230397458,120976.11257510945,121316.36133302485,121560.26225375307,121806.2407034649,121947.32099769956,122192.1202806243,122433.99401283877,122711.76794153378,122922.75016960748,123130.44146573672,123387.37781468681,123570.73154465342,123774.12171814522,123942.5091058218,124195.72696139594,124528.7251329935,125345.86365646291,126872.96064276241,128297.6360935225,129700.35189646289,130238.9397804808,131091.47335631438,131646.87646169862,132425.92234208374,133074.99796830324,133721.30561555343,134475.12185755887,135166.67415537915,135815.058426971,136283.38422037376,136674.63455839685,136825.26454118668,136964.7527628882,136976.00056794798,136910.55014106352,136752.040849388,136549.73349251715,136634.2624997721,136692.71508975723,136786.67387764723,136618.94790229603,136599.57290419049,136714.2378292944,137226.57836983947,137730.1500497765,138296.43755485571,138795.4561992778,139420.88115634382,140177.5094834784,140838.3590628913,141483.02406402788,141779.93834699373,141712.70125085357,141386.36122886415,141412.52594660365,141796.82884807108,142437.19660228156,142845.27253031704,143291.4384430078,143657.61859325142,144012.7002307818,144268.45833916918,144489.86044510754,144163.24150179687,143573.0333510317,142924.55399052307,142671.49909356187,142383.8230537417,142024.68723650012,141708.6496646608,141264.83393569238,140607.3914218881,139895.8026306882,139007.65001690597,138039.69717753152,137065.21789630433,136715.36626082304,136646.49822935738,136808.89382429226,137042.97105379682,137486.14121568666,138031.70248916664,138291.94601152636,138245.79193334482,137850.81376068632,137715.970504272,137782.60558203547,137737.64765197356,137651.60375010155,137748.76073865415,138159.91894001895,138521.46038069986,138457.81041258163,137779.78431647227,136517.5553196283,135337.89742362578,134426.58785767117,133927.2655530429,133491.8199080007,132990.7680692741,132406.55302768003,131565.95929902545,130816.08246385737,130222.59383382818,129869.03522273437,129761.67408090374,129794.10004537606,129733.25775287242,129551.25715351272,128774.75843392363,128082.28824323008,127714.16167619976,127877.37777283031,128030.12940471021,128015.55580400856,127968.36155296501,128180.3043644526,128549.34050409852,128992.7102245263,129312.36595214608,129529.85985820917,129740.88594109484,129881.1372161362,130126.67065854468,130550.82234863967,131373.00438506625,132332.57920330818,133553.36666742855,134976.4688758884,136554.00121382793,138137.0068310723,139468.35353066082,140891.97515377658,142234.06091605852,143630.8321504232,144944.14601391615,146353.82296174613,147865.97346542208,149332.85000975407,150788.7797749991,152142.90648967025,153659.4684885822,155164.23515954916,156556.65970314346,157711.61576477325,159067.30672349624,160608.08941045392,162430.25057946634,164123.5060171095,165776.60435358298,167177.67405194315,168418.22892846665,169630.11618346025,170830.9206590498,172082.08741306388,173124.2708787196,174101.81815428226,174991.253122136,176008.87222041088,177161.6657402988,178333.11778829867,179149.4900353146,179888.77102012324,180522.34842824345,181285.17230075903,181772.47471038814,182221.40136269224,182806.86528738306,183587.167785404,184523.33666857597,185377.30308099443,186065.33978907941,186509.07950318218,187103.65744605954,187874.4708871491,188590.77193125561,189220.4536140421,189610.3155105842,190090.0011098933,190521.2795091108,191198.17273877453,191974.4064701496,192790.08599547445,193548.69783473597,194191.85962002046,195006.83998823946,195845.7314119509,196834.04647742593,197725.39347240378,198724.32338128518,199597.84672659347,200478.07062593606,201262.57518169886,202127.7986412424,203050.0080210895,204011.08293191064,204998.55695627944,205892.2969173297,206531.8741658996,206971.49098210633,207289.10367231918,207575.87782011088,207919.14566380493,208360.73752052116,209024.832983373,209937.66906625638,210940.02678809068,211922.40942311028,212743.7726321267,213496.3250029994,213997.92577548127,214057.72861946732,214087.10993838278,214484.5114315323,215553.68150713353,217186.95765593706,219302.44917391104,221978.0863481698,224657.51369775078,227371.06148815205,230009.54561457466,232991.6122329193,236192.18259176495,239898.51222095452,243944.33814509446,247449.73218823344,249921.07853727843,251533.71350788418,253526.67651481647,256281.40728953024,259546.26109812982,264055.53658684745,269404.67157205264,275632.43573931226,281443.98508182913,286644.3934797757,291064.39152350946,294156.74740918947,295620.9597920861,295803.26586304855,295479.6445286102,295030.2592168806,293970.3116671573,292344.3523647304,290677.6561572274,289477.428379844,288884.56826422946,288908.1970822021,289594.1437494838,290410.4693918523,291255.8891398261,291606.10510855034,291652.08555366745,291391.58184940816,291089.30740650493,291204.61993967585,291684.36703628284,292723.8639469079,293805.7357628061,294419.4096605734,294296.8262499078,293913.1469163234,293561.4497054624,293338.45756714494,292958.13387248095,292490.2158052122,292249.18366164487,292051.0268794233,291744.80154693377,290919.4381703154,289863.833065835,288842.239983011,287777.07657289336,286899.99379806244,286131.4940537406,285568.8445642937,285106.4065187072,284871.3970698055,284918.54134120926,284769.81922100385,284432.808310433,283821.9557677652,283104.73363623064,282112.4404527072
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,147285.0477982893,147585.45423934128,147982.4112074467,148798.4695572574,149698.08873692885,150460.46717094176,151219.74641401155,151927.8106966103,152725.1170242762,153465.15845936106,154210.69708220914,154960.04048910597,155678.49040800147,156377.00605833653,157068.4650836905,157771.43471087425,158478.52890782672,159163.6606025345,159800.08071129117,160404.943660246,161008.29708149473,161667.63261771586,162393.2297972329,163071.94954690218,163630.50854357606,164107.403388267,164643.57218001332,165249.02150371645,165833.62747271385,166498.6742906438,167228.64159873544,168114.93713697107,168846.74455586995,169552.6031329733,170173.4125441004,170895.2397286476,171582.17201148503,172311.0172427652,172950.0973379536,173664.55383475925,174380.85630741823,175170.22832518435,175961.24120142878,176813.5871214113,177825.54807960129,178864.63521676455,179807.2608994957,180598.90440996605,181275.63362442565,182111.22652097497,183168.8325485155,184477.30980598825,186089.38546121158,187837.27930472407,,193145.44318266047,195953.75033056817,198812.29439246064,201675.6785528654,205347.04578543815,209406.5214513423,214591.9096781573,219920.95390088743,226074.40954030375,232884.99040074446,241777.25611027973,251941.01471836073,262087.47654076436,272683.9988326819,282045.34564445954,290987.9498789658,296644.36334704893,299341.27229611465,303097.96218190104,307749.29785294575,313230.07518961787,316133.6890902406,317497.30107168364,317025.59388792777,314879.54714010324,311526.7084386817,309317.40438813344,306777.8997103959,304440.7189135175,301777.3753668882,299927.9712193473,298812.8244966336,298502.88500185584,298374.263829185,297492.5515868035,295699.8708567236,293117.8959098529,290160.74477798893,287126.4978631206,283012.83796663146,278526.80972953636,273735.9567872551,268029.193302739,262035.77607433335,254924.08741649674,249458.52845334602,244316.95035162396,239047.45727246816,232324.49264116827,225427.93278574097,219665.31157122776,212678.2435444093,205234.91997794373,198058.25579780954,193644.82163502916,190034.73216586583,186577.38755030767,182513.82825419892,179047.2237201069,176285.7188773485,174091.46461522923,172166.5008492739,169490.07133503223,168440.28584249326,168169.5876151284,168533.25165536557,167698.96003990454,166385.95176028853,165804.21779588348,165180.95439587717,164602.66139941438,162342.5627258493,160109.55983840616,157152.59586123526,155129.73329301443,153139.42030511185,151311.8757225808,149036.744802106,147008.4276100378,145721.12861073902,144262.5305664902,142770.96906219728,141029.1873599933,140250.15113791043,140008.80402924967,140074.4347856904,140232.21223681877,140279.86416947565,141207.71688962524,142061.52332653257,143294.88638095625,144261.03971750804,146097.68846933302,148733.1652628313,151897.96564855272,155430.76227580835,159072.45897957752,163002.7629701125,166613.05553943702,169802.6139832566,172365.34051593495,174856.63443239158,177342.8338548199,180097.26764342087,183203.15262352364,186676.235199298,190255.24951921834,193718.34685123048,197048.54344165628,200215.99994854702,203060.0847229988,205195.97491689134,206692.5241360718,208456.416034878,210403.5274386936,212360.01292759457,213527.59526302488,214188.3886609394,214465.071777827,214625.2182829792,214890.12810786077,215278.42396573673,215511.34857920193,215879.20985400802,216265.27341960068,216905.87664317642,217671.8031744383,218754.51944206608,220066.99450967798,221672.32436196483,223344.3851783683,225193.49048854565,227176.74353619004,229392.53163185026,231659.79000991513,233914.45251605843,236008.0310191136,238337.1450702543,240345.1251676313,241740.65185372913,242570.20519695443,243391.24760374802,244442.09058450823,245547.3708862691,246557.92596306643,247845.55370634064,249111.37252331994,250344.3146373687,251517.06992344875,252671.0456903994,254026.58259002762,255514.79788836386,257091.58376783776,258569.51632741388,260024.6134787253,261427.03881220764,262891.41722197295,264404.23356320657,265983.7601782868,267284.29709120834,268592.7409555528,270259.5517956859,272276.6816925732,274260.0696355432,275839.6040024089,277548.28000728507,279320.7698508297,281478.9905482903,283462.3659905889,285374.7166919515,286904.150441291,288253.1713683221,289391.2722166082,290719.4683376904,292277.93840196024,293725.40814514575,294903.4338874047,295753.6236758397,296672.7344861571,297525.96910276805,298699.0901222813,300223.2521464082,302145.7745632346,304421.4082681364,306765.5055516589,309730.1187712571,313120.9239593285,317062.86990088905,320609.1074337599,323028.4218804397,324565.66793686495,326188.0198154981,329073.1838290722,333735.2550674586,339324.2762919837,345423.3307414861,351340.10473246453,357216.9181960334,363479.5562016459,370960.4578231363,379717.9284402362,390200.64861265227,401661.7351536288,412972.7420347051,422898.16037919564,431216.8541315778,438662.83269709646,445751.39725589444,452389.1446564368,459556.67372414755,467821.26164293586,478098.55370367196,489438.85631158855,500603.89247303223,509698.8096720741,514088.7189213966,512555.3826213901,505930.7514363862,497763.5231176151,489043.66002212017,480507.4083842339,472316.3224467021,466086.5877101067,462725.8792489224,461672.9126811272,462458.1374346808,464455.2991358323,467265.1912058115,470308.92875985353,472878.0682474814,475124.66309489636,476959.7567498514,477945.84886321815,478319.5185499396,478872.5900790193,480364.5426036573,482186.70818135963,483626.5367820956,483799.6624028475,483178.904871024,482033.0847928535,481061.6316346045,480312.37877655734,479629.29328992096,479035.69255082053,478075.4400532068,476561.1893583976,474356.2483918923,472314.755463019,470245.60221453285,468331.2200882891,466274.2542980507,464589.75048588,463499.240040622,463063.4846550993,463289.3075629848,464080.4944070486,464940.77873934695,465619.82279694494,465464.9747023002,464452.10572079854,462851.1960063562
