RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31
1558,118,Bristol County,county,MA,MA,"Providence-Warwick, RI-MA",25,005,961.4138324708105,962.8417531473535,962.9848301881048,953.5401002903069,963.2902195360164,966.0164973636283,977.4264661054548,976.9648415650272,984.4187443852617,983.2246452430649,985.040767762408,989.1914774360182,991.892711110518,989.3923709784711,997.7303681387226,1003.9891048781435,1017.4998448973278,1013.7424026099616,1024.1835496065298,1028.4110262583147,1033.2092225583317,1033.4629339337873,1038.5016765539983,1055.2277698114121,1054.2693063141423,1061.866030734891,1061.3666499003416,1076.484671195422,1073.9793115719451,1078.822048378157,1095.1389552369417,1111.3660279128417,1114.4773119048562,1101.4886164355823,1104.0654722145748,1100.7940588158704,1103.8965320980649,1103.8730050962472,1115.2040684401961,1123.1346724326695,1137.1116704368762,1149.2175515739837,1162.1401968386065,1155.3185742577134,1156.0069208194736,1154.0143757947167,1163.7019954623215,1165.7018820700582,1169.7135577567083,1178.691030068261,1192.8185612158027,1198.8672439726215,1200.9225986479157,1202.8037384987192,1212.5504460879133,1226.7074583872184,1225.476471431846,1227.6873014379064,1223.393698651749,1218.4110917020305,1234.8128552933913,1256.2883440132014,1276.9247992595647,1273.731066902683,1270.6033103138693,1281.9910858523608,1301.8858408520211,1315.3133705857883,1322.2197513185097,1327.859139626008,1321.5966613625442,1331.4991833058593,1332.5782143221677,1358.9014652219932,1357.7862117127677,1390.0333212051353,1403.3022621285288,1433.7440055958828,1440.2293309242996,1453.4455731670055,1472.1019377837597,1479.7666278401125,1478.5842141563242,1481.5955173206512,1492.6297856689412,1514.4463927866589,1527.4065141995322,1549.054336883681,1577.0970217891024,1618.472593949045,1642.91861210893,1645.1465752895388,1629.924521196133,1620.6723491412304,1626.356250642302,1638.7729569868552,1642.4128105101495,1644.9950697182608,1661.3805577645787,1689.7128651536716,1715.6047923678072,1735.8594630405833,1738.975616684402,1743.3953107713016,1735.1719463232698,1745.5514174991729,1756.0054022448048,1763.2542668530773,1769.941398694245,1780.7535781913596,1800.9739485915936,1823.5449671256954,1836.772636790705,1859.632520661677,1871.6547934680575,1878.0619086989993,1873.2979689938531,1874.2170603758761,1882.2491607850657,1891.1803991681643,1901.730893558558,1918.799430833412,1936.857752710664,1945.2595908056005,1963.0075591603768,1964.1171510850186,1963.7333509703822,1976.1340728852933,1988.8602560387887,2000.5967959540637,1974.6673355652404,1972.6412570731427,1976.6602111852899,2004.2616103589437,2010.1811251287977,2022.6760202002545,2027.0969746484452
2251,119,Delaware County,county,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,045,1052.7792206159836,1053.4801175448106,1056.5219344579957,1071.8746665657402,1080.533969414992,1084.162068778486,1079.4746091560407,1086.2408745924154,1089.3449739223506,1092.6384410568853,1077.7675740288066,1081.018981499935,1082.7391929396413,1095.9301763897925,1095.8824442153782,1095.192812296581,1102.1510908321825,1104.348011308849,1109.875057111742,1108.1661022559015,1118.356543350887,1123.6670653481226,1124.3673246889366,1120.4299834308827,1122.7960450434052,1127.2797798412423,1128.851834081436,1133.56330861672,1140.517757133917,1142.931861958748,1143.012259803445,1149.0015378855328,1153.1943882057872,1153.8020658701532,1151.317920891619,1151.210249327968,1145.537090890288,1146.6905119065354,1152.5667887447373,1166.8002497460345,1175.6244727881415,1181.1338009296865,1191.5949205165043,1194.1453633709366,1192.325051426065,1187.529161272895,1185.3224545000062,1189.8406516010489,1196.7126794638946,1202.2647165335102,1215.9777597624402,1222.3053047042042,1234.8329014104984,1237.717044734711,1245.8337539084391,1242.6748868350992,1238.8437264631384,1233.6221943385426,1242.0150494683573,1243.7566367712714,1250.093009645314,1250.001743815296,1267.232257983588,1271.8193089345573,1276.176288425246,1267.321974370437,1273.0092281688449,1285.842802462235,1296.8329434637042,1306.6396678660594,1308.4655876700788,1328.2557623436162,1342.0259804252773,1354.0580484844688,1350.2345414061,1351.1561652235275,1368.0783031263368,1391.5279632605568,1414.8225313603782,1425.0921751113692,1439.1207911587298,1446.729386369178,1465.8812936428812,1468.6979955616168,1482.0352268754887,1501.3520567545916,1532.9874999443582,1542.8135377235412,1540.986693397196,1547.5543033305837,1572.0465457310875,1582.4749160119477,1584.8446941134712,1579.3783610673051,1573.484511849404,1570.4239478618965,1569.4613095074712,1554.0121872698155,1568.591664533224,1590.0025591079234,1629.7335734510034,1631.126244192087,1629.9768087374998,1629.4098823163004,1634.410834443192,1640.0696160548632,1645.23148795555,1643.9131348552166,1646.2258062313201,1663.2585741550126,1670.724376871622,1676.7628966155294,1677.370996609735,1697.6280314089377,1704.4203525393652,1711.5948663548393,1709.8557389379089,1716.5286019796556,1725.885083977538,1733.470385370079,1735.568415566968,1725.917722155303,1730.9542057792257,1738.3134643488745,1754.8444458604474,1770.4029705743405,1781.8178556969058,1793.4248079156357,1783.9016723946208,1791.0892270601219,1785.308258850822,1793.4774205800068,1794.163938161578,1803.2550442327488,1792.7771106392622,1798.2335503549439,1811.2864272893457
771,120,Union County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,039,1475.0675456423492,1472.91903213625,1475.439690573384,1474.3529840020988,1481.8001356556497,1479.2925252340349,1485.3866604820212,1502.2792425833293,1517.5509318325767,1522.7978552539537,1507.8106120666748,1490.2256117493503,1508.816246579228,1492.4728434150625,1514.1826339205481,1514.3308957399047,1547.721373535075,1563.908906610151,1574.6398926984036,1567.9220278653947,1561.9044647083122,1553.8102842981443,1555.792572283009,1566.684156167323,1577.8418364376212,1593.605223334315,1574.71409886843,1576.164590799719,1585.0189457353893,1621.4181598100247,1641.8786890859349,1637.6752422605357,1643.2162178379808,1650.5652024021288,1650.0757765699477,1628.706443394914,1620.8635201860973,1636.899361052416,1670.4580371396232,1689.294441423346,1697.6361955640791,1703.5075789602727,1706.3844777116012,1707.8220893038983,1709.098772535829,1703.5518433083655,1707.7747422607547,1705.5235632595482,1709.0648765556073,1727.3815307551579,1721.9512093360458,1732.961388758454,1755.1561228797125,1783.089011555438,1789.1285183111254,1774.2509383424483,1775.5765850474584,1779.507117239155,1782.054165751396,1791.5869604743934,1792.9007997495046,1796.341242084664,1797.7922853613838,1806.5140114497085,1816.1084526863508,1822.4208479485048,1832.374398269331,1838.6195598563831,1839.579672569971,1835.542459921281,1843.1268421742568,1862.4187849781772,1877.098856387323,1896.4532824330504,1913.6639725152509,1930.5698255670254,1931.6251855519065,1926.563667428909,1942.4429601225802,1962.561351163191,1981.4927442519188,1992.199463702696,2001.8837839634978,2011.83119981213,2031.780653866259,2048.574343903282,2061.5692368559135,2069.0691854254296,2093.5694914371297,2120.7467106588406,2155.484327049295,2164.7615071159294,2181.395449070787,2182.8826745615397,2200.1018497963933,2197.84646296913,2219.584978225159,2216.150530023425,2238.9036980306073,2231.128607291381,2250.9970249774447,2256.1786766022365,2267.648965264825,2272.414073027338,2286.1756394377285,2305.614252715411,2323.387255537805,2337.8537951369317,2336.5155518348242,2346.574400218264,2343.206975403965,2350.084859886005,2358.020205178426,2377.403420103058,2393.396897539143,2409.2213834402587,2417.351150837782,2428.8042455312857,2426.509146368011,2422.286667502173,2432.9964085477413,2441.398034675092,2457.155351591812,2459.24765107202,2460.9494109720094,2463.5932192252267,2467.7144888946214,2463.1644086028464,2466.741957917661,2486.9788698759535,2507.7685125765697,2524.9917798886395,2518.6921110087446,2506.193957927061,2500.6970473352617,2496.9719633193,2516.1684040525597
2986,121,New Castle County,county,DE,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,003,1099.7569164610848,1107.5681391146181,1122.6943609352186,1135.424944530189,1135.8669515445258,1129.1626566294926,1124.5552111727177,1129.9685844903345,1133.2057491742537,1130.9614361805743,1127.4231962789177,1133.3868676101984,1138.0932215076143,1139.5552135791995,1144.3306264950718,1146.14052059228,1150.4785168653946,1152.5671346645488,1158.3190940098345,1160.505361704254,1157.4405971075248,1151.4996529661069,1148.5573691732002,1144.4073031495566,1148.79715349391,1152.4744378125238,1160.0942300972715,1166.0448476772087,1172.3273201660866,1174.3790743422326,1179.9110735379913,1179.3186208901834,1183.4110325108677,1178.6124304884122,1180.3959100797897,1176.013551000527,1176.684822453412,1184.5896446134395,1189.6624847874032,1197.8034010140825,1200.1781685246485,1212.304502177444,1219.1863326802675,1218.8514844677702,1220.2071810027849,1215.6800103346015,1220.4770917921905,1218.2049923409497,1226.212593083313,1227.2521782197155,1229.2111988758456,1232.0526686785324,1237.0056299183284,1250.9674589324718,1259.4325776558385,1268.3492121171112,1268.36394024955,1260.8283714491888,1258.7087482430331,1262.6565601475747,1272.5646766188872,1277.5544142579129,1281.512646415774,1279.8816554258703,1282.1947008448105,1281.741272596751,1293.4621117760253,1309.1092835350587,1321.478364775135,1330.4434004761808,1330.1041173239482,1336.120410339506,1341.3506538035915,1352.7636559169157,1370.9485963149189,1388.8335650398385,1410.2251707471685,1432.2161139681168,1456.5025769803756,1480.624335866472,1493.890908042699,1511.0572861544506,1522.707745786333,1538.4783641825068,1545.5907951591544,1560.8331819083676,1573.818966489647,1605.9756867272604,1627.3262492049987,1651.7031095697912,1662.0533572965749,1663.6272483376213,1657.4636687183838,1637.279628280062,1641.67143345031,1642.792955114461,1656.5984605684994,1653.4480537893671,1666.1626737348643,1677.8871678769415,1704.2520567253275,1716.2961069050975,1733.6315987075113,1735.148161389767,1736.1510847028833,1729.7921775845928,1726.714776510596,1739.8440422352244,1735.5491363501078,1743.2559573483632,1739.8147476676415,1764.599374155961,1777.8198878402648,1793.1953999843925,1806.2478300762202,1805.6171545461505,1812.2289966622552,1811.2569890284647,1817.4364812765484,1818.3326555342333,1822.9086479860969,1831.2541799142039,1839.2244427535363,1847.3414455847403,1856.7595931455155,1863.3472042052047,1873.4257824326514,1881.4578968236663,1887.1795872179614,1883.7861908133898,1879.40339122155,1876.058887680215,1886.141691033581,1909.5562266291058,1923.6987494537284,1923.8215181504002,1919.2119043620744
146,122,Dane County,county,WI,WI,"Madison, WI",55,025,1038.5892451382463,1047.542187578235,1050.1020704087894,1059.9342585059483,1063.524887773544,1067.6632568720686,1061.4761612816662,1067.8228754906402,1065.218205985508,1066.7516523099414,1068.7125392145213,1074.237385364394,1079.3522738717195,1080.7668792527106,1081.7456637380508,1086.238177640966,1087.268649856915,1088.5843018401708,1086.3676488283227,1085.6772385849645,1079.553538937738,1081.3585723286,1089.3833367227874,1097.88802747271,1102.7423578980677,1102.9434776781045,1111.5487460625254,1115.9438136968654,1123.5104101231257,1126.5916120278828,1129.607561421998,1125.6193458915225,1125.5150549053199,1131.6654458469648,1134.4639127021342,1135.0067180741353,1130.6810393263738,1136.0401189104268,1140.9329082427,1145.4154452510988,1147.8564786728577,1153.0100422087626,1155.5641559532905,1149.706870088481,1147.8261125710844,1150.5781456759908,1167.2337614483386,1167.8991311687591,1172.1672134281755,1174.213751815844,1180.93399629739,1182.200013918781,1183.3301050156174,1187.233051339852,1190.7084023783038,1184.4631204391012,1190.3600157872622,1194.8674423694931,1205.225909231726,1207.7591283165636,1213.6261726673843,1219.6437980257524,1224.6177656628615,1225.0087989812205,1224.4435531355277,1223.1828061597535,1226.5153063362056,1226.5000307134083,1225.86780788626,1223.888496192734,1229.9114623839293,1231.6354664354892,1235.5366778513928,1236.145027497218,1249.8294517216648,1260.5146637598368,1269.3165841443338,1272.7425214381092,1284.119085503321,1293.1840919450315,1305.886138475772,1307.4270918845,1308.3844568903833,1309.8741813261038,1317.0052197023695,1324.6809025923167,1330.7899495851225,1341.682887779305,1359.9000345096867,1379.8121353794343,1396.218637656055,1404.7790908289883,1408.5914676144623,1403.7704100047745,1405.3083333343804,1412.147274732929,1435.4211262056344,1458.3738299927234,1479.230948791315,1492.2856034424447,1505.5246941143344,1519.5164246995398,1532.2661758883808,1538.7353694452001,1536.7371578128714,1533.5939783083013,1533.5617119848823,1537.8487236494213,1545.791532443618,1556.9527891220055,1571.9645084941776,1581.8297272829368,1585.993577619697,1589.243939166925,1587.5607459224989,1587.3769070028093,1588.4769514425934,1601.6625000817378,1607.1966710309525,1615.4147751375037,1612.5360233638212,1623.304459021632,1628.6718611082715,1637.968432376166,1641.1065109891895,1645.1593441667026,1641.9135507683811,1638.7175094535178,1648.3399165499134,1660.070088582148,1660.7286143852832,1649.8111745704377,1649.9663954982584,1662.3151316450817,1673.0944990244784,1681.7277202759092,1686.0637749956898
669,123,Pasco County,county,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",12,101,1044.234133323709,1049.7099332065927,1052.1157416226135,1059.1851154402814,1064.997634862108,1065.9877596400638,1071.841925884438,1075.7692655808069,1085.060320091012,1085.5977349937323,1087.5086909740603,1085.4830862225283,1091.7511033786902,1098.591028238643,1101.1447057797252,1109.050377934475,1113.509072467834,1126.629091673789,1127.057563860914,1131.3927339838121,1135.09687588444,1138.0030272570043,1138.3133081463832,1137.5965354257273,1144.632573785316,1151.3759153113765,1160.4368757262735,1168.6357584464567,1176.8824358435893,1181.7993194632008,1185.434010150198,1187.5350556288058,1187.4215058863695,1190.3226390154189,1192.9772632331192,1201.824024125259,1204.5142112747014,1210.2537883179627,1219.8380449748522,1229.831646095527,1238.9193137477346,1243.478636887656,1246.7262158824853,1245.439143003846,1244.1483635724117,1251.4457961142195,1259.431817146518,1264.2315866673262,1262.0777172955322,1270.3083662665517,1278.4821056797632,1291.3305851591085,1294.997334222049,1302.5912139352597,1304.5765051996948,1310.2328400723563,1314.0528381627678,1314.7026961484887,1315.8669675178166,1315.0363224669604,1314.7241572204225,1318.860807580846,1331.5215519158369,1344.7933165709037,1351.8118397840458,1363.48666971891,1379.878646282227,1395.0974300832956,1405.1047924691095,1411.0005043893862,1425.6882644820628,1431.0313123978672,1445.9323750589494,1455.2692338586048,1480.2127838619692,1513.4026937193642,1557.7854636476668,1597.1679170355712,1638.8065966521383,1680.8922989637786,1734.4810166203358,1767.6998945912699,1788.7240247794543,1800.0516277212923,1807.7743180755328,1817.634438904253,1830.6972676900161,1854.730360765656,1886.2986830788268,1908.0821988462606,1924.0312333306824,1929.890404383396,1923.9431422696748,1921.8155912248549,1916.5993508673696,1922.0497304698897,1926.6358472444522,1929.9253396665104,1937.3024778810511,1941.5361433835997,1950.1666968292589,1949.5062985080433,1953.528920416466,1957.1430124868193,1967.9163094682788,1968.9985326938297,1972.9706967920956,1965.1873526812237,1966.823715146308,1967.594852427338,1977.4715756581638,1984.8048631997426,1984.9939953023982,1987.2675169795607,1988.6110674507945,1986.8613367400615,1982.9983481932875,1984.2897899972593,1995.6146687939308,2007.6176867385836,2017.2164725571022,2025.7330001096202,2033.295160992398,2033.323860709845,2031.15264203609,2028.8551886976938,2031.367338853589,2030.9772155630162,2028.7028216712197,2027.5813152743135,2020.3674374145314,2011.472896225894,1999.2668218954861,1994.367213443156,1994.3795298599641,2002.3737717105548,2017.3183652553082
3033,124,Stanislaus County,county,CA,CA,"Modesto, CA",06,099,1002.5153162803222,998.0085041506179,1007.2411541596127,1003.4092347761738,1028.130800760026,1043.658197500065,1060.3039419990866,1057.8217545383839,1060.4457101617045,1061.4806511508907,1066.207062489152,1067.7906946999287,1067.7975705718236,1079.3747295432843,1105.2891627838512,1130.455073970449,1140.6029321599349,1144.1050084440071,1149.803778286374,1161.6578978714535,1158.287763145026,1166.2068316925925,1172.0851858460994,1182.291446922477,1186.6699529109762,1197.5229114574845,1212.8015886854357,1226.7252120207868,1236.787400044185,1253.5691696710112,1267.5976393608685,1272.143131139017,1277.045051640162,1263.299177213855,1264.5834278398188,1258.4756002941222,1274.5126922475044,1282.2003238422185,1298.9045104572763,1304.7179844812536,1319.2649787944529,1325.9660541594167,1341.9642936841,1348.500779479914,1357.603920086008,1362.358529773337,1361.2887688773812,1367.6048390081435,1359.4823149336794,1368.4491625225892,1365.6804923532677,1385.8356624897328,1390.074993814884,1404.7682055312164,1407.993920056979,1419.1167090693878,1414.5184035412158,1418.9285132372595,1417.5068919139574,1429.820256705898,1433.436542133865,1444.4812096092032,1455.0633609683177,1463.3886404876544,1477.5361370423357,1489.044579569107,1512.143958818351,1524.9964258561342,1528.7224041360478,1543.879646643502,1555.5864935956922,1573.6507835339908,1585.9432582492211,1595.4297781513467,1615.2933658571549,1622.0494193404143,1651.6719010387776,1674.7852751218159,1709.1958198615432,1727.2534290137046,1735.11310020332,1735.7949407502583,1747.729886874261,1766.8133208779452,1786.5674831046813,1798.2037596581981,1821.963175835727,1847.0904636535884,1862.2731067908353,1868.3480567812176,1867.0676604730138,1877.7987265714366,1874.4383116447013,1874.019462655635,1864.1184618733444,1853.6940409756176,1863.8755431272125,1863.9246578006785,1883.9757685678214,1884.351352586662,1905.594425360818,1911.5554415684048,1922.3799649298546,1928.0629842063036,1939.7244924140798,1946.3984083724938,1942.977179488889,1941.0087901178133,1939.4669489549178,1943.0752844510496,1952.9696942774524,1963.9036541368037,1983.1313880793325,1994.188861504465,1999.5723943547298,2002.7401873570195,2007.1463076854343,2013.8419883675435,2015.6621698912531,2004.5752126145978,1998.6618377813102,1998.2285807463581,2013.5119342712173,2026.281513959055,2045.67194938689,2047.9507848659318,2058.515768003286,2056.149192363186,2058.2116553371693,2045.7729953938995,2033.2729435661756,2026.807854358024,2029.5872896884266,2037.0126951390723,2044.3998705103033,2050.497646246361,2052.163107263107
2776,125,Lancaster County,county,PA,PA,"Lancaster, PA",42,071,810.6905402909289,811.4942327413436,818.780159916594,824.4356144879168,833.5524562390558,834.0832693205346,835.3259746629902,833.0419805539915,835.8956930177858,842.0961661959632,843.0411865619336,845.3126413306541,839.80368057998,841.2043181701351,837.9579319941315,849.4959528677635,860.7549792916238,869.2108416607329,867.1018808417006,864.758920521246,862.0054640714523,865.3398247024726,866.8334009859918,873.0362781925858,875.9146629400899,880.7819891951615,883.1787286363035,890.2461429620761,891.3989569107052,897.9030809459615,903.5272899770647,908.9448365010855,911.3533036729382,911.596062638734,914.2202283157528,916.4938396971688,912.4347107258254,918.4823437546502,929.189472106885,938.0819242079779,940.9245489148323,940.560898445904,945.884589259405,949.6366461733792,956.5614439667495,959.3209695072399,962.5143381855297,961.0383188454038,963.9721822896458,967.7603710728332,974.997804218341,977.0932293432006,981.5665061215395,980.5594096302283,984.4273433605621,984.7948110292763,991.1202695372028,994.7030522172976,998.117276089436,996.1879088366499,998.8874030130869,1007.103256796858,1012.7434071089423,1011.7160453463307,1010.6320848318227,1019.0174326589315,1031.8824529030896,1041.5882295234621,1049.8880671375985,1058.8734619325508,1066.9841210523314,1072.4365500640438,1077.388728847079,1094.598385602433,1103.7691435887314,1119.1359009503653,1122.2442978866811,1136.8979502661828,1150.4108551326894,1160.0264931033764,1166.9387010878331,1179.1950911342622,1189.1292827148175,1199.51998515563,1197.193547114704,1206.098046809963,1218.2061727147914,1235.4674822839504,1237.4789548654314,1255.1911092870178,1264.0944275561876,1281.9091620596482,1276.436182748749,1286.773754910579,1291.6004446701452,1297.7968663817712,1296.1469207346854,1307.7695914743733,1322.5812478307605,1336.3325595083143,1339.8008138183236,1345.9440519651032,1346.1274188684847,1353.1934563910042,1355.6624901835744,1362.8363856559338,1363.678359104727,1370.2162696173891,1370.1009930988614,1375.783250333361,1376.6327316443278,1387.6663828510643,1397.257705947516,1409.6551823721034,1421.519376572388,1425.2347425937953,1431.0522915636284,1434.0477817113108,1440.6628430637372,1438.1388856886688,1441.7675906409406,1451.9735335866615,1463.7835517437827,1471.4278791048796,1473.5547424067138,1479.8581726326445,1483.5029334727296,1491.834560993536,1492.8223383242464,1494.8986963930513,1494.359474357777,1496.4767120737404,1490.1665067285846,1495.9172200841413,1501.7824624541588,1518.2011736996405,1526.3571150097466
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,1019.5703269658048,1021.0262084784702,1024.6254858660673,1033.4882151781117,1044.0632937951254,1049.8834682050995,1051.0287058088554,1051.539791777384,1050.5052428173642,1043.5686374794082,1048.166124198194,1056.3953656626552,1065.9843757100123,1070.0136631104554,1073.5491666071748,1084.0058326302571,1090.5039018571595,1092.44966226905,1093.9271092598462,1099.1780618436894,1103.8861524240026,1106.9511845762786,1097.9818007617566,1100.053544463625,1102.6312500238473,1116.9206345468988,1125.1915215754684,1135.330801492532,1144.889915704614,1153.8293752803802,1162.073563956924,1161.457986091023,1162.2930392898797,1159.150530157418,1154.5196632468394,1157.167840378639,1165.83538268886,1180.4415357233386,1190.232509848348,1195.6588558464148,1199.4321262811316,1199.5726812594296,1203.7000045954608,1206.9708041808112,1210.6726058624386,1204.6800260552268,1200.6845938794374,1202.3987449033905,1212.48641548512,1223.7142508403956,1236.1864816240716,1244.1071700039772,1250.2177151715207,1251.816460610127,1257.302750612993,1261.0696077290334,1258.945615152612,1250.08567711362,1248.3684367991225,1257.1212995059568,1267.8520133388772,1273.572457759385,1272.3886848547097,1277.860865164298,1278.196981917714,1280.9464738699762,1275.5517241577247,1286.7346097636773,1282.1834599179535,1306.9379748122076,1283.6313211262484,1279.4307493361323,1258.5187954697358,1274.9959637689876,1287.0509679874783,1295.4774022489032,1303.8662382326766,1314.8063814951734,1324.7768773463881,1334.0116406967954,1335.3541261378248,1334.9059056751184,1331.9729636855127,1335.8971598510045,1342.565652034499,1354.629000400169,1367.34555359715,1371.0565825088588,1371.69801008337,1368.839693155884,1371.8300772385692,1374.3261057220861,1377.3307412955128,1379.1555004898003,1378.6624960726222,1373.2002737853074,1378.7648206520248,1383.9613464941674,1398.8043871300113,1399.2999787309104,1403.3128594928432,1401.1066549828868,1400.8290157777537,1399.0035787745899,1397.8147948016635,1402.1542139050323,1403.556492110138,1405.8476560527915,1407.2589693264165,1418.2158993765895,1428.3406831360055,1438.0379481047353,1439.6120269637772,1441.7961875087303,1442.6553184382403,1444.6241569830427,1449.6180127114992,1450.4911316532978,1448.7718682705774,1445.824049973006,1450.451164570833,1458.1663496034341,1465.3727840215272,1469.4331981843823,1472.881262425904,1478.1909958050444,1477.3714447911698,1487.96217398083,1490.62504059911,1502.5575953144037,1498.7580309153936,1504.2683478104493,1500.9060921762261,1502.6200891137985,1504.111181649593,1509.9714869371105,1517.3994392919058
2063,127,Volusia County,county,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL",12,127,913.596056259737,912.1390923059524,915.319775263829,919.4873126957318,931.1765562947336,938.5726248525914,946.2998347636575,947.1045824685312,959.316447020979,965.2155946145384,967.1921347222216,959.1008024654652,957.6070176633635,963.4959882499406,972.4175965245124,983.256370659164,995.4493599957352,1000.0802868390745,1006.9013819271984,1010.4421732446915,1016.9101597092258,1016.5289851525933,1022.9312653305947,1021.672310294112,1031.3911154272612,1028.7771259327196,1026.4311787914964,1032.3277175523942,1045.2674702135791,1065.0991821480634,1069.8222597693753,1074.847871140107,1076.4511678160625,1077.505381421657,1078.251938175753,1083.8040809671695,1090.005382025686,1095.858763447971,1110.2590258212742,1127.4768911885828,1139.4840434547161,1145.2519110929777,1142.9946751018501,1147.943061858406,1150.0194233243558,1154.7561894535258,1157.3885034917582,1160.830541492988,1166.3755507649612,1174.9791583236447,1187.9659392212,1196.5380152687233,1204.3382242424755,1202.7636886546973,1203.226909753187,1206.2816864941706,1210.9901588747505,1215.4741371664704,1218.4967786056902,1219.7456792652015,1224.6449617210856,1227.3454623223122,1241.3764231465555,1242.1190647992341,1249.1714724024473,1248.8354968450155,1261.3048607300773,1268.970687054634,1280.0655895162092,1292.0541766312037,1294.8804902676302,1298.0315695625593,1303.31263908007,1318.9612298851114,1336.1540919866106,1350.5724014249547,1364.072666154982,1384.8268018933063,1417.7715380506668,1450.8429991835937,1482.0034082730235,1509.192679887,1533.147478117556,1543.0708918984728,1546.514749788281,1558.4135717669994,1580.2819206181948,1604.8034969181808,1634.01518854773,1657.4802942735223,1673.3887238216564,1673.2154201091437,1676.7771005504908,1678.0068419359384,1684.586430081756,1686.3977994516176,1686.4568363063242,1688.602474137222,1696.279938720725,1711.356559984328,1713.4648926695731,1717.657080209576,1715.604877528845,1718.149439523641,1714.6291719308997,1712.4006050591126,1709.5837355517915,1713.244299531559,1712.7049523478615,1716.7218183413238,1718.0016319552194,1722.0673744189173,1729.8034795146552,1731.904655593499,1741.7866187831194,1742.5928195208398,1743.1256068406583,1732.5462686902727,1736.86561121789,1734.446028396488,1744.2621646622306,1742.234358379626,1750.7490453770163,1755.3864023330518,1757.5289728575021,1758.2427544076659,1762.0930415083735,1765.282820818319,1769.3151902717955,1756.062490677936,1761.2888300002721,1750.889474678671,1760.4308916300822,1752.6147329585488,1761.3340932102028,1760.6751887277705,1766.2645284333682
